# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.645400000000000008e-03,5.034499999999999913e-03
2.000000000000000000e+02,5.400900000000000145e-03,5.961700000000000332e-03
5.000000000000000000e+02,1.359409999999999959e-02,9.704799999999999538e-03
1.000000000000000000e+03,2.676250000000000157e-02,1.340940000000000014e-02
2.000000000000000000e+03,5.329989999999999728e-02,1.867939999999999878e-02
5.000000000000000000e+03,1.443322999999999967e-01,3.119670000000000082e-02
1.000000000000000000e+04,3.044380999999999893e-01,4.856959999999999750e-02
2.000000000000000000e+04,6.721433999999999465e-01,6.811169999999999725e-02
5.000000000000000000e+04,1.665344900000000017e+00,8.283119999999999372e-02
1.000000000000000000e+05,2.332223100000000215e+00,6.925570000000000337e-02
1.000000000000000000e+06,3.182295700000000060e+00,3.876099999999999685e-02
