# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.879540000000000030e-02,1.860969999999999985e-02
2.000000000000000000e+02,3.891830000000000289e-02,2.710179999999999881e-02
5.000000000000000000e+02,8.909839999999999427e-02,4.154870000000000091e-02
1.000000000000000000e+03,1.740781999999999885e-01,5.439920000000000172e-02
2.000000000000000000e+03,3.167465999999999893e-01,6.933359999999999523e-02
5.000000000000000000e+03,6.365068999999999866e-01,8.522509999999999808e-02
1.000000000000000000e+04,1.014671499999999948e+00,1.258171999999999902e-01
2.000000000000000000e+04,1.564844399999999913e+00,1.415880999999999945e-01
5.000000000000000000e+04,2.667643899999999846e+00,1.782856999999999914e-01
1.000000000000000000e+05,3.745323599999999864e+00,1.769372999999999918e-01
1.000000000000000000e+06,6.736925699999999573e+00,1.453213999999999895e-01
