# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.904230000000000159e-02,3.146020000000000066e-02
2.000000000000000000e+02,3.890899999999999914e-02,4.410519999999999718e-02
5.000000000000000000e+02,9.315750000000000419e-02,6.551400000000000279e-02
1.000000000000000000e+03,1.903412999999999911e-01,9.446599999999999442e-02
2.000000000000000000e+03,3.997067000000000259e-01,1.384131999999999862e-01
5.000000000000000000e+03,1.027439599999999897e+00,2.248445000000000027e-01
1.000000000000000000e+04,1.965506100000000034e+00,3.041241000000000083e-01
2.000000000000000000e+04,4.050029199999999996e+00,3.955243999999999982e-01
5.000000000000000000e+04,6.646641100000000080e+00,3.055470000000000130e-01
1.000000000000000000e+05,8.304140000000000299e+00,3.401950999999999725e-01
1.000000000000000000e+06,1.201811790000000002e+01,2.204591999999999941e-01
