# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.527000000000000079e-04,4.294300000000000027e-03
2.000000000000000000e+02,7.791000000000000182e-04,6.356399999999999897e-03
5.000000000000000000e+02,1.863499999999999922e-03,9.896800000000000735e-03
1.000000000000000000e+03,3.679599999999999885e-03,1.396850000000000001e-02
2.000000000000000000e+03,7.685499999999999624e-03,2.002299999999999913e-02
5.000000000000000000e+03,1.898740000000000150e-02,3.131969999999999893e-02
1.000000000000000000e+04,3.793269999999999975e-02,4.371799999999999992e-02
2.000000000000000000e+04,7.299640000000000295e-02,5.971760000000000262e-02
5.000000000000000000e+04,1.714091000000000087e-01,7.550540000000000029e-02
1.000000000000000000e+05,3.056036999999999781e-01,9.769070000000000531e-02
