# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.626700000000000104e-03,1.275100000000000018e-02
2.000000000000000000e+02,1.128469999999999994e-02,1.780640000000000001e-02
5.000000000000000000e+02,2.784560000000000160e-02,2.386210000000000067e-02
1.000000000000000000e+03,5.620569999999999733e-02,3.312060000000000004e-02
2.000000000000000000e+03,1.134864000000000012e-01,4.642639999999999961e-02
5.000000000000000000e+03,2.721650999999999931e-01,7.187200000000000533e-02
1.000000000000000000e+04,5.038074000000000163e-01,9.256000000000000338e-02
2.000000000000000000e+04,9.009652000000000216e-01,1.176429999999999976e-01
5.000000000000000000e+04,1.593028300000000064e+00,1.270496999999999876e-01
1.000000000000000000e+05,2.142357599999999973e+00,1.162519999999999942e-01
1.000000000000000000e+06,3.229001900000000091e+00,8.130969999999999864e-02
