# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.405999999999999848e-04,4.459699999999999602e-03
2.000000000000000000e+02,5.519999999999999733e-04,5.667099999999999568e-03
5.000000000000000000e+02,1.362499999999999996e-03,8.957200000000000231e-03
1.000000000000000000e+03,2.719099999999999902e-03,1.256250000000000075e-02
2.000000000000000000e+03,5.632100000000000127e-03,1.814930000000000015e-02
5.000000000000000000e+03,1.411839999999999970e-02,2.874760000000000162e-02
1.000000000000000000e+04,2.691539999999999905e-02,3.995540000000000203e-02
2.000000000000000000e+04,5.420069999999999749e-02,5.549649999999999722e-02
5.000000000000000000e+04,1.352816000000000018e-01,8.849129999999999496e-02
1.000000000000000000e+05,2.666166999999999843e-01,1.096406999999999937e-01
