# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.991339999999999971e-02,3.329639999999999683e-02
2.000000000000000000e+02,5.864540000000000031e-02,3.966200000000000281e-02
5.000000000000000000e+02,1.469574999999999909e-01,6.323919999999999542e-02
1.000000000000000000e+03,2.952720999999999818e-01,8.748480000000000145e-02
2.000000000000000000e+03,5.765097999999999612e-01,1.194194999999999979e-01
5.000000000000000000e+03,1.289628400000000008e+00,1.756148999999999905e-01
1.000000000000000000e+04,2.402459900000000204e+00,2.315367999999999871e-01
2.000000000000000000e+04,4.082426800000000355e+00,2.655236999999999736e-01
5.000000000000000000e+04,6.784747099999999698e+00,2.724941000000000169e-01
1.000000000000000000e+05,8.264870000000000161e+00,2.056415000000000048e-01
1.000000000000000000e+06,1.110192750000000039e+01,1.313831000000000027e-01
