# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.205899999999999788e-03,8.987200000000000744e-03
2.000000000000000000e+02,4.052799999999999632e-03,1.216099999999999993e-02
5.000000000000000000e+02,1.023160000000000042e-02,1.909999999999999892e-02
1.000000000000000000e+03,2.096510000000000040e-02,2.708669999999999828e-02
2.000000000000000000e+03,4.067019999999999663e-02,3.859989999999999949e-02
5.000000000000000000e+03,9.864820000000000533e-02,5.115689999999999821e-02
1.000000000000000000e+04,1.930687000000000098e-01,7.173100000000000309e-02
2.000000000000000000e+04,3.558660000000000156e-01,9.192419999999999758e-02
5.000000000000000000e+04,6.973232999999999793e-01,1.126627999999999935e-01
1.000000000000000000e+05,1.072163699999999942e+00,1.373088000000000086e-01
