# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.748000000000000029e-04,3.932699999999999911e-03
2.000000000000000000e+02,6.620999999999999932e-04,5.275099999999999581e-03
5.000000000000000000e+02,1.624000000000000010e-03,8.315799999999999928e-03
1.000000000000000000e+03,3.189800000000000014e-03,1.158009999999999942e-02
2.000000000000000000e+03,6.716800000000000201e-03,1.653570000000000040e-02
5.000000000000000000e+03,1.597350000000000159e-02,2.608279999999999973e-02
1.000000000000000000e+04,3.171870000000000245e-02,3.587289999999999923e-02
2.000000000000000000e+04,6.305420000000000469e-02,5.102450000000000041e-02
5.000000000000000000e+04,1.521222000000000130e-01,6.884550000000000392e-02
1.000000000000000000e+05,2.930467999999999962e-01,9.351900000000000490e-02
