# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,9.642200000000000076e-03,1.039769999999999930e-02
2.000000000000000000e+02,1.628399999999999986e-02,1.353970000000000000e-02
5.000000000000000000e+02,4.111259999999999915e-02,2.228020000000000000e-02
1.000000000000000000e+03,8.812589999999999313e-02,3.379660000000000303e-02
2.000000000000000000e+03,1.657011999999999929e-01,4.080509999999999693e-02
5.000000000000000000e+03,3.744084999999999774e-01,5.757140000000000174e-02
1.000000000000000000e+04,6.383103999999999445e-01,6.091850000000000043e-02
2.000000000000000000e+04,9.400821999999999790e-01,6.842950000000000421e-02
5.000000000000000000e+04,1.473897000000000013e+00,8.181149999999999534e-02
1.000000000000000000e+05,1.837391599999999903e+00,8.521479999999999333e-02
1.000000000000000000e+06,2.906385799999999797e+00,7.073599999999999333e-02
