# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,7.810999999999999584e-04,4.978299999999999739e-03
2.000000000000000000e+02,1.707399999999999977e-03,7.422800000000000231e-03
5.000000000000000000e+02,4.008199999999999957e-03,1.132520000000000054e-02
1.000000000000000000e+03,8.035499999999999240e-03,1.594040000000000040e-02
2.000000000000000000e+03,1.564899999999999972e-02,2.208219999999999975e-02
5.000000000000000000e+03,3.871489999999999654e-02,3.078890000000000099e-02
1.000000000000000000e+04,7.942699999999999760e-02,4.188420000000000337e-02
2.000000000000000000e+04,1.522496000000000127e-01,6.051920000000000216e-02
5.000000000000000000e+04,3.570346999999999826e-01,8.654879999999999518e-02
1.000000000000000000e+05,6.308135000000000270e-01,1.060496999999999967e-01
1.000000000000000000e+06,1.879892600000000025e+00,9.286320000000000685e-02
