# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,8.292900000000000618e-03,2.188729999999999842e-02
2.000000000000000000e+02,1.781260000000000135e-02,3.185160000000000075e-02
5.000000000000000000e+02,4.295820000000000194e-02,4.232910000000000145e-02
1.000000000000000000e+03,8.681949999999999390e-02,5.909269999999999801e-02
2.000000000000000000e+03,1.693448999999999927e-01,7.969199999999999895e-02
5.000000000000000000e+03,4.330183000000000226e-01,1.305020000000000069e-01
1.000000000000000000e+04,8.619746999999999826e-01,1.746853999999999907e-01
2.000000000000000000e+04,1.674364900000000045e+00,2.331946000000000019e-01
5.000000000000000000e+04,3.758143099999999848e+00,3.048387000000000180e-01
1.000000000000000000e+05,5.556733699999999665e+00,3.198560999999999765e-01
1.000000000000000000e+06,8.577844199999999475e+00,1.686968000000000079e-01
