# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,7.663999999999999806e-04,5.880299999999999763e-03
2.000000000000000000e+02,1.665100000000000087e-03,8.648400000000000531e-03
5.000000000000000000e+02,3.859099999999999857e-03,1.336490000000000074e-02
1.000000000000000000e+03,7.491499999999999895e-03,1.849349999999999952e-02
2.000000000000000000e+03,1.505410000000000081e-02,2.615380000000000135e-02
5.000000000000000000e+03,3.772969999999999796e-02,4.093859999999999860e-02
1.000000000000000000e+04,7.514200000000000046e-02,5.774300000000000266e-02
2.000000000000000000e+04,1.454544999999999866e-01,6.855680000000000107e-02
5.000000000000000000e+04,3.515612000000000181e-01,1.088553000000000021e-01
1.000000000000000000e+05,6.684001000000000525e-01,1.405301999999999940e-01
