# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,7.387000000000000120e-04,7.707900000000000168e-03
2.000000000000000000e+02,1.623400000000000103e-03,1.147929999999999957e-02
5.000000000000000000e+02,4.480600000000000381e-03,1.899349999999999997e-02
1.000000000000000000e+03,8.815200000000000466e-03,2.662679999999999908e-02
2.000000000000000000e+03,1.782509999999999997e-02,3.794909999999999950e-02
5.000000000000000000e+03,4.435990000000000072e-02,5.967240000000000044e-02
1.000000000000000000e+04,9.032700000000000451e-02,8.542929999999999968e-02
2.000000000000000000e+04,1.800451999999999886e-01,1.213154000000000038e-01
5.000000000000000000e+04,4.517309999999999937e-01,1.648177999999999865e-01
1.000000000000000000e+05,9.175885999999999765e-01,2.432968000000000075e-01
1.000000000000000000e+06,1.388136120000000062e+01,1.049170399999999947e+00
