# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.049699999999999869e-03,2.151109999999999828e-02
2.000000000000000000e+02,1.225829999999999975e-02,3.044550000000000034e-02
5.000000000000000000e+02,3.066469999999999960e-02,4.780120000000000202e-02
1.000000000000000000e+03,6.179130000000000039e-02,6.886680000000000579e-02
2.000000000000000000e+03,1.246291000000000065e-01,8.526140000000000108e-02
5.000000000000000000e+03,3.027020999999999740e-01,1.281262999999999985e-01
1.000000000000000000e+04,6.111282999999999577e-01,1.778087999999999891e-01
2.000000000000000000e+04,1.169681799999999994e+00,2.386215999999999893e-01
5.000000000000000000e+04,2.839311799999999941e+00,3.684450000000000225e-01
1.000000000000000000e+05,5.608047400000000238e+00,5.781494999999999829e-01
1.000000000000000000e+06,2.837255539999999954e+01,4.406586000000000114e-01
