# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.991999999999999901e-04,2.151099999999999974e-03
2.000000000000000000e+02,4.167999999999999938e-04,3.095099999999999935e-03
5.000000000000000000e+02,1.128899999999999956e-03,5.072499999999999752e-03
1.000000000000000000e+03,2.120499999999999989e-03,6.923900000000000193e-03
2.000000000000000000e+03,4.591300000000000416e-03,1.033509999999999984e-02
5.000000000000000000e+03,1.127099999999999977e-02,1.623319999999999971e-02
1.000000000000000000e+04,2.266790000000000124e-02,2.273369999999999905e-02
2.000000000000000000e+04,4.417940000000000061e-02,3.158849999999999852e-02
5.000000000000000000e+04,1.090869000000000005e-01,4.269429999999999753e-02
1.000000000000000000e+05,2.107735000000000025e-01,5.901750000000000052e-02
