# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.147199999999999913e-03,7.206899999999999591e-03
2.000000000000000000e+02,2.480399999999999792e-03,1.056739999999999936e-02
5.000000000000000000e+02,6.065700000000000258e-03,1.661670000000000161e-02
1.000000000000000000e+03,1.157219999999999950e-02,2.267610000000000112e-02
2.000000000000000000e+03,2.371569999999999928e-02,3.266990000000000172e-02
5.000000000000000000e+03,5.938460000000000266e-02,5.127349999999999963e-02
1.000000000000000000e+04,1.144885000000000069e-01,6.029059999999999975e-02
2.000000000000000000e+04,2.278030000000000055e-01,8.746349999999999958e-02
5.000000000000000000e+04,5.183050000000000157e-01,1.232672999999999963e-01
1.000000000000000000e+05,9.146516999999999564e-01,1.555903999999999898e-01
