# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.933000000000000102e-04,3.970699999999999751e-03
2.000000000000000000e+02,1.041100000000000098e-03,5.805699999999999576e-03
5.000000000000000000e+02,2.501900000000000044e-03,8.923999999999999641e-03
1.000000000000000000e+03,5.164099999999999593e-03,1.296590000000000069e-02
2.000000000000000000e+03,1.029610000000000074e-02,1.801679999999999948e-02
5.000000000000000000e+03,2.613110000000000085e-02,2.879850000000000118e-02
1.000000000000000000e+04,5.255699999999999955e-02,4.035459999999999742e-02
2.000000000000000000e+04,1.025575999999999988e-01,5.834319999999999784e-02
5.000000000000000000e+04,2.487665000000000015e-01,8.043949999999999712e-02
1.000000000000000000e+05,4.838826999999999989e-01,1.097725999999999980e-01
