# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.301999999999999943e-04,5.893699999999999981e-03
2.000000000000000000e+02,9.334999999999999765e-04,8.654399999999999593e-03
5.000000000000000000e+02,2.629900000000000120e-03,1.468949999999999943e-02
1.000000000000000000e+03,5.243600000000000171e-03,2.060319999999999860e-02
2.000000000000000000e+03,1.043859999999999927e-02,2.911559999999999843e-02
5.000000000000000000e+03,2.496819999999999942e-02,4.484149999999999942e-02
1.000000000000000000e+04,5.021230000000000138e-02,6.366280000000000550e-02
2.000000000000000000e+04,1.034442000000000000e-01,9.198159999999999670e-02
5.000000000000000000e+04,2.557594999999999730e-01,1.427361000000000046e-01
1.000000000000000000e+05,5.134792000000000245e-01,1.855468000000000117e-01
1.000000000000000000e+06,5.962473600000000040e+00,6.593917000000000250e-01
