# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.191999999999999805e-04,7.220899999999999715e-03
2.000000000000000000e+02,1.077300000000000002e-03,9.573800000000000365e-03
5.000000000000000000e+02,2.671999999999999896e-03,1.505669999999999925e-02
1.000000000000000000e+03,5.114900000000000349e-03,2.075410000000000102e-02
2.000000000000000000e+03,1.089999999999999997e-02,3.037000000000000116e-02
5.000000000000000000e+03,2.726260000000000142e-02,4.808160000000000212e-02
1.000000000000000000e+04,5.346499999999999864e-02,6.782910000000000328e-02
2.000000000000000000e+04,1.097037000000000012e-01,9.621059999999999335e-02
5.000000000000000000e+04,2.718629000000000184e-01,1.287400999999999962e-01
1.000000000000000000e+05,5.302048000000000316e-01,1.922696000000000127e-01
