# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.301999999999999935e-04,2.028400000000000081e-03
2.000000000000000000e+02,2.760999999999999891e-04,3.014800000000000205e-03
5.000000000000000000e+02,6.568999999999999753e-04,4.606800000000000304e-03
1.000000000000000000e+03,1.178000000000000011e-03,6.132600000000000204e-03
2.000000000000000000e+03,2.310400000000000214e-03,8.615599999999999301e-03
5.000000000000000000e+03,5.807699999999999842e-03,1.366900000000000059e-02
1.000000000000000000e+04,1.179310000000000080e-02,1.893310000000000132e-02
2.000000000000000000e+04,2.344330000000000025e-02,2.737059999999999840e-02
5.000000000000000000e+04,5.800999999999999907e-02,4.196199999999999930e-02
1.000000000000000000e+05,1.125431999999999960e-01,5.297459999999999669e-02
