# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.879400000000000038e-03,1.117590000000000076e-02
2.000000000000000000e+02,3.819799999999999932e-03,1.595950000000000146e-02
5.000000000000000000e+02,8.528499999999999623e-03,2.390130000000000032e-02
1.000000000000000000e+03,1.717230000000000145e-02,3.379069999999999990e-02
2.000000000000000000e+03,3.568120000000000319e-02,4.971590000000000037e-02
5.000000000000000000e+03,8.839220000000000410e-02,7.807260000000000588e-02
1.000000000000000000e+04,1.783993000000000106e-01,9.618519999999999848e-02
2.000000000000000000e+04,3.484985999999999917e-01,1.340181000000000011e-01
5.000000000000000000e+04,8.928226000000000218e-01,2.099836999999999954e-01
1.000000000000000000e+05,1.660632499999999956e+00,2.793805999999999790e-01
1.000000000000000000e+06,9.097422800000000365e+00,3.591311999999999838e-01
