# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.337000000000000164e-04,3.934400000000000223e-03
2.000000000000000000e+02,9.817999999999999037e-04,5.220800000000000267e-03
5.000000000000000000e+02,2.668699999999999978e-03,8.621399999999999550e-03
1.000000000000000000e+03,5.387399999999999654e-03,1.225809999999999921e-02
2.000000000000000000e+03,1.022720000000000053e-02,1.699490000000000028e-02
5.000000000000000000e+03,2.610600000000000073e-02,2.666079999999999839e-02
1.000000000000000000e+04,4.998520000000000046e-02,3.747570000000000068e-02
2.000000000000000000e+04,1.000093999999999983e-01,4.596390000000000198e-02
5.000000000000000000e+04,2.346285999999999927e-01,6.923310000000000575e-02
1.000000000000000000e+05,4.285622000000000043e-01,8.601989999999999637e-02
