# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.742000000000000059e-03,9.497500000000000733e-03
2.000000000000000000e+02,3.622499999999999852e-03,1.369579999999999929e-02
5.000000000000000000e+02,9.573399999999999271e-03,2.257500000000000132e-02
1.000000000000000000e+03,1.920909999999999979e-02,3.145950000000000135e-02
2.000000000000000000e+03,3.629260000000000125e-02,4.317429999999999879e-02
5.000000000000000000e+03,8.843170000000000197e-02,5.868430000000000174e-02
1.000000000000000000e+04,1.701901000000000108e-01,7.950119999999999409e-02
2.000000000000000000e+04,3.281042000000000125e-01,1.068798999999999999e-01
5.000000000000000000e+04,6.976491999999999694e-01,1.386217999999999895e-01
1.000000000000000000e+05,1.169696899999999928e+00,1.664924000000000126e-01
