# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.738769999999999788e-02,2.571570000000000106e-02
2.000000000000000000e+02,9.098030000000000006e-02,3.383819999999999883e-02
5.000000000000000000e+02,2.353870999999999880e-01,4.881119999999999903e-02
1.000000000000000000e+03,3.611323000000000172e-01,6.789380000000000415e-02
2.000000000000000000e+03,5.535174000000000483e-01,6.076700000000000157e-02
5.000000000000000000e+03,8.753400000000000070e-01,6.962509999999999533e-02
1.000000000000000000e+04,1.056472700000000042e+00,6.257649999999999324e-02
2.000000000000000000e+04,1.193304799999999943e+00,5.853769999999999807e-02
5.000000000000000000e+04,1.337257300000000093e+00,4.582200000000000162e-02
1.000000000000000000e+05,1.433464499999999919e+00,4.404700000000000282e-02
1.000000000000000000e+06,1.607674700000000012e+00,3.080650000000000055e-02
