# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.679000000000000066e-04,4.655199999999999963e-03
2.000000000000000000e+02,5.762999999999999677e-04,6.815299999999999830e-03
5.000000000000000000e+02,1.412400000000000070e-03,1.079820000000000085e-02
1.000000000000000000e+03,2.784200000000000130e-03,1.516909999999999960e-02
2.000000000000000000e+03,5.406000000000000215e-03,2.119240000000000013e-02
5.000000000000000000e+03,1.360420000000000032e-02,3.292280000000000206e-02
1.000000000000000000e+04,2.793090000000000156e-02,4.773890000000000078e-02
2.000000000000000000e+04,5.469299999999999856e-02,6.704309999999999437e-02
5.000000000000000000e+04,1.382220000000000115e-01,1.053594000000000058e-01
1.000000000000000000e+05,2.701013999999999915e-01,1.471860000000000113e-01
