# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.001099999999999993e-03,4.774999999999999731e-03
2.000000000000000000e+02,1.938800000000000072e-03,6.535899999999999870e-03
5.000000000000000000e+02,4.890000000000000249e-03,1.046009999999999995e-02
1.000000000000000000e+03,9.578400000000000802e-03,1.467590000000000040e-02
2.000000000000000000e+03,1.863799999999999832e-02,2.044380000000000155e-02
5.000000000000000000e+03,4.836290000000000033e-02,2.847099999999999978e-02
1.000000000000000000e+04,9.377240000000000575e-02,4.190510000000000068e-02
2.000000000000000000e+04,1.825943999999999900e-01,5.459039999999999726e-02
5.000000000000000000e+04,4.081123999999999863e-01,7.480459999999999887e-02
1.000000000000000000e+05,7.241775999999999769e-01,9.990010000000000556e-02
