# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.558999999999999509e-04,6.107699999999999761e-03
2.000000000000000000e+02,1.323299999999999910e-03,8.851700000000000540e-03
5.000000000000000000e+02,3.469199999999999975e-03,1.410020000000000023e-02
1.000000000000000000e+03,7.214599999999999833e-03,2.034709999999999991e-02
2.000000000000000000e+03,1.347420000000000041e-02,2.831130000000000105e-02
5.000000000000000000e+03,3.264999999999999847e-02,4.273129999999999984e-02
1.000000000000000000e+04,6.572000000000000064e-02,6.118149999999999977e-02
2.000000000000000000e+04,1.296910000000000007e-01,8.477060000000000151e-02
5.000000000000000000e+04,3.072724000000000011e-01,1.162175000000000014e-01
1.000000000000000000e+05,5.887940000000000396e-01,1.512035999999999936e-01
