# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,8.936200000000000046e-03,1.273119999999999981e-02
2.000000000000000000e+02,1.879969999999999905e-02,1.790879999999999903e-02
5.000000000000000000e+02,4.724790000000000240e-02,2.733850000000000169e-02
1.000000000000000000e+03,9.163609999999999811e-02,3.776960000000000039e-02
2.000000000000000000e+03,1.727046999999999888e-01,5.278379999999999878e-02
5.000000000000000000e+03,3.927814000000000028e-01,7.004219999999999891e-02
1.000000000000000000e+04,7.373499000000000025e-01,1.085025000000000017e-01
2.000000000000000000e+04,1.317259600000000086e+00,1.285852000000000106e-01
5.000000000000000000e+04,2.494753900000000080e+00,1.823539000000000132e-01
1.000000000000000000e+05,3.874126200000000075e+00,2.075406999999999946e-01
1.000000000000000000e+06,8.907592100000000457e+00,1.599864000000000008e-01
