# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.854999999999999832e-04,4.332599999999999819e-03
2.000000000000000000e+02,1.006200000000000063e-03,6.244500000000000051e-03
5.000000000000000000e+02,2.458699999999999861e-03,9.799999999999999684e-03
1.000000000000000000e+03,4.944800000000000063e-03,1.390540000000000005e-02
2.000000000000000000e+03,1.015579999999999955e-02,1.979790000000000022e-02
5.000000000000000000e+03,2.497840000000000130e-02,3.142240000000000311e-02
1.000000000000000000e+04,4.891140000000000071e-02,4.343740000000000101e-02
2.000000000000000000e+04,9.605320000000000524e-02,5.164869999999999878e-02
5.000000000000000000e+04,2.274951000000000056e-01,7.899150000000000615e-02
1.000000000000000000e+05,4.226001999999999814e-01,1.053105000000000013e-01
