# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.762200000000000287e-03,1.482050000000000034e-02
2.000000000000000000e+02,9.321400000000000519e-03,2.045009999999999883e-02
5.000000000000000000e+02,2.398640000000000147e-02,3.270830000000000265e-02
1.000000000000000000e+03,4.614089999999999858e-02,3.965430000000000343e-02
2.000000000000000000e+03,8.904239999999999378e-02,5.288049999999999695e-02
5.000000000000000000e+03,2.135151999999999883e-01,8.042100000000000637e-02
1.000000000000000000e+04,3.742218999999999962e-01,1.004073999999999939e-01
2.000000000000000000e+04,6.386610000000000342e-01,1.221237000000000017e-01
5.000000000000000000e+04,1.039645200000000047e+00,1.362379999999999980e-01
1.000000000000000000e+05,1.389023200000000013e+00,1.237255000000000021e-01
