# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.565000000000000006e-04,2.706699999999999818e-03
2.000000000000000000e+02,4.610999999999999864e-04,3.661800000000000211e-03
5.000000000000000000e+02,1.222599999999999902e-03,5.907899999999999784e-03
1.000000000000000000e+03,2.445099999999999964e-03,8.315200000000000022e-03
2.000000000000000000e+03,4.611200000000000195e-03,1.147729999999999931e-02
5.000000000000000000e+03,1.160860000000000017e-02,1.826440000000000008e-02
1.000000000000000000e+04,2.410589999999999955e-02,2.625450000000000006e-02
2.000000000000000000e+04,4.713520000000000210e-02,3.225499999999999895e-02
5.000000000000000000e+04,1.171665999999999958e-01,5.023509999999999781e-02
1.000000000000000000e+05,2.325214999999999921e-01,6.897720000000000240e-02
