# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.159699999999999967e-02,1.496549999999999964e-02
2.000000000000000000e+02,2.106950000000000142e-02,2.017980000000000121e-02
5.000000000000000000e+02,5.362039999999999862e-02,3.154880000000000184e-02
1.000000000000000000e+03,1.164316999999999991e-01,5.202199999999999880e-02
2.000000000000000000e+03,2.796823999999999977e-01,6.754440000000000444e-02
5.000000000000000000e+03,1.073709800000000048e+00,1.560538999999999954e-01
1.000000000000000000e+04,2.162598200000000137e+00,1.867171999999999998e-01
2.000000000000000000e+04,2.723065099999999905e+00,1.040907999999999972e-01
5.000000000000000000e+04,3.016788299999999978e+00,6.844189999999999996e-02
1.000000000000000000e+05,3.165220099999999981e+00,5.018419999999999825e-02
1.000000000000000000e+06,3.348640500000000131e+00,2.356950000000000017e-02
