# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,7.999230000000000229e-02,4.409470000000000056e-02
2.000000000000000000e+02,1.477982999999999936e-01,5.854179999999999801e-02
5.000000000000000000e+02,3.892960999999999783e-01,9.025220000000000464e-02
1.000000000000000000e+03,7.475770000000000470e-01,1.311064000000000118e-01
2.000000000000000000e+03,1.357832200000000045e+00,1.681223000000000023e-01
5.000000000000000000e+03,2.494101500000000193e+00,1.768183000000000116e-01
1.000000000000000000e+04,3.245084600000000208e+00,1.484795999999999894e-01
2.000000000000000000e+04,3.815198699999999832e+00,1.296643000000000101e-01
5.000000000000000000e+04,4.473749299999999707e+00,1.187118999999999952e-01
1.000000000000000000e+05,4.847549899999999745e+00,1.191881999999999941e-01
1.000000000000000000e+06,5.997337500000000432e+00,1.285631000000000135e-01
