# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.504999999999999911e-04,5.036699999999999858e-03
2.000000000000000000e+02,9.592000000000000049e-04,6.595499999999999800e-03
5.000000000000000000e+02,2.807299999999999986e-03,1.127869999999999914e-02
1.000000000000000000e+03,5.376099999999999976e-03,1.584160000000000082e-02
2.000000000000000000e+03,1.095870000000000004e-02,2.260430000000000078e-02
5.000000000000000000e+03,2.805039999999999964e-02,3.603080000000000171e-02
1.000000000000000000e+04,5.502289999999999959e-02,4.944130000000000053e-02
2.000000000000000000e+04,1.089172999999999947e-01,7.009830000000000227e-02
5.000000000000000000e+04,2.666877999999999749e-01,9.208639999999999881e-02
1.000000000000000000e+05,5.073784000000000072e-01,1.272463000000000066e-01
