# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.195734999999999992e+00,2.567646000000000095e-01
2.000000000000000000e+02,3.164072099999999832e+00,2.397537999999999891e-01
5.000000000000000000e+02,4.486465400000000159e+00,2.524606999999999823e-01
1.000000000000000000e+03,5.485574999999999868e+00,2.183817999999999870e-01
2.000000000000000000e+03,6.228222099999999983e+00,2.020866000000000051e-01
5.000000000000000000e+03,7.034632000000000218e+00,1.902999999999999969e-01
1.000000000000000000e+04,7.499369100000000010e+00,1.668287999999999993e-01
2.000000000000000000e+04,7.992944500000000119e+00,1.570999999999999897e-01
5.000000000000000000e+04,8.608164999999999623e+00,1.506374000000000046e-01
1.000000000000000000e+05,9.055124499999999799e+00,1.436655000000000015e-01
1.000000000000000000e+06,1.031320200000000042e+01,1.994893000000000083e-01
