# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.963900000000000062e-02,2.394670000000000132e-02
2.000000000000000000e+02,7.495920000000000361e-02,3.170060000000000239e-02
5.000000000000000000e+02,1.913719000000000114e-01,5.006139999999999896e-02
1.000000000000000000e+03,3.602530999999999928e-01,6.262550000000000061e-02
2.000000000000000000e+03,6.577112000000000513e-01,8.740620000000000334e-02
5.000000000000000000e+03,1.339320899999999925e+00,1.100114999999999982e-01
1.000000000000000000e+04,1.943351599999999957e+00,1.005558000000000007e-01
2.000000000000000000e+04,2.465941100000000219e+00,1.042276000000000036e-01
5.000000000000000000e+04,2.955205499999999930e+00,8.241360000000000352e-02
1.000000000000000000e+05,3.257282200000000127e+00,6.727619999999999434e-02
1.000000000000000000e+06,4.038165399999999572e+00,5.276410000000000128e-02
