# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.672900000000000189e-03,1.103379999999999986e-02
2.000000000000000000e+02,5.400900000000000145e-03,1.595080000000000109e-02
5.000000000000000000e+02,1.392089999999999994e-02,2.503050000000000067e-02
1.000000000000000000e+03,2.744160000000000002e-02,3.551850000000000146e-02
2.000000000000000000e+03,5.330990000000000034e-02,4.870780000000000248e-02
5.000000000000000000e+03,1.318302000000000085e-01,6.723790000000000322e-02
1.000000000000000000e+04,2.611301999999999790e-01,9.318529999999999869e-02
2.000000000000000000e+04,4.845581999999999945e-01,1.203057000000000015e-01
5.000000000000000000e+04,1.002301700000000073e+00,1.556877999999999873e-01
1.000000000000000000e+05,1.587319900000000006e+00,1.838024000000000047e-01
