# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,9.235906999999999867e-01,5.344129999999999714e-02
2.000000000000000000e+02,1.083356200000000102e+00,4.477969999999999867e-02
5.000000000000000000e+02,1.231120500000000062e+00,3.375910000000000022e-02
1.000000000000000000e+03,1.313617699999999999e+00,2.920040000000000135e-02
2.000000000000000000e+03,1.376321300000000081e+00,2.548910000000000065e-02
5.000000000000000000e+03,1.448791200000000057e+00,3.314240000000000241e-02
1.000000000000000000e+04,1.553066999999999975e+00,2.792789999999999856e-02
2.000000000000000000e+04,1.611133699999999891e+00,4.180400000000000088e-02
5.000000000000000000e+04,1.744448199999999893e+00,3.722670000000000146e-02
1.000000000000000000e+05,1.802411900000000067e+00,3.566129999999999994e-02
1.000000000000000000e+06,1.955801799999999924e+00,1.145539999999999926e-02
