# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.306099999999999926e-03,5.298999999999999891e-03
2.000000000000000000e+02,2.757200000000000015e-03,7.762500000000000303e-03
5.000000000000000000e+02,6.878099999999999839e-03,1.200449999999999955e-02
1.000000000000000000e+03,1.326109999999999962e-02,1.677740000000000134e-02
2.000000000000000000e+03,2.692769999999999886e-02,2.071109999999999965e-02
5.000000000000000000e+03,6.343530000000000002e-02,3.128990000000000243e-02
1.000000000000000000e+04,1.251697999999999977e-01,4.380209999999999659e-02
2.000000000000000000e+04,2.274229999999999863e-01,5.738089999999999857e-02
5.000000000000000000e+04,4.592666000000000248e-01,7.037469999999999837e-02
1.000000000000000000e+05,7.235308999999999768e-01,8.315100000000000269e-02
