# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.329100000000000181e-03,1.192179999999999976e-02
2.000000000000000000e+02,4.992700000000000089e-03,1.734580000000000150e-02
5.000000000000000000e+02,1.104349999999999950e-02,2.581620000000000095e-02
1.000000000000000000e+03,2.177679999999999894e-02,3.667240000000000083e-02
2.000000000000000000e+03,4.627789999999999682e-02,5.308009999999999812e-02
5.000000000000000000e+03,1.094494000000000022e-01,8.131810000000000427e-02
1.000000000000000000e+04,2.137296999999999947e-01,9.953460000000000085e-02
2.000000000000000000e+04,4.120185000000000097e-01,1.352608999999999895e-01
5.000000000000000000e+04,8.976745999999999892e-01,1.814060999999999868e-01
1.000000000000000000e+05,1.461466399999999943e+00,2.100570999999999966e-01
