# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.620000000000000083e-04,3.891200000000000041e-03
2.000000000000000000e+02,9.543999999999999966e-04,5.610000000000000403e-03
5.000000000000000000e+02,2.529299999999999951e-03,9.193299999999999736e-03
1.000000000000000000e+03,4.909000000000000169e-03,1.275540000000000007e-02
2.000000000000000000e+03,9.801400000000000043e-03,1.794569999999999846e-02
5.000000000000000000e+03,2.539929999999999966e-02,2.895580000000000029e-02
1.000000000000000000e+04,4.931300000000000266e-02,4.064009999999999845e-02
2.000000000000000000e+04,9.790129999999999666e-02,5.650440000000000323e-02
5.000000000000000000e+04,2.497255999999999920e-01,8.355269999999999364e-02
1.000000000000000000e+05,4.933988000000000262e-01,1.089707000000000037e-01
