# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.552200000000000107e-03,5.453300000000000335e-03
2.000000000000000000e+02,2.986899999999999798e-03,7.474999999999999874e-03
5.000000000000000000e+02,7.332599999999999882e-03,1.017370000000000080e-02
1.000000000000000000e+03,1.373090000000000074e-02,1.362879999999999994e-02
2.000000000000000000e+03,2.821989999999999915e-02,1.985730000000000134e-02
5.000000000000000000e+03,6.501579999999999859e-02,2.760949999999999863e-02
1.000000000000000000e+04,1.195340000000000014e-01,3.764819999999999972e-02
2.000000000000000000e+04,2.043222000000000094e-01,4.462109999999999688e-02
5.000000000000000000e+04,4.010808000000000151e-01,4.671739999999999920e-02
1.000000000000000000e+05,5.325872999999999857e-01,5.899540000000000339e-02
1.000000000000000000e+06,1.022439499999999946e+00,4.796870000000000300e-02
