# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.361999999999999863e-04,2.677300000000000079e-03
2.000000000000000000e+02,7.225000000000000519e-04,3.917699999999999655e-03
5.000000000000000000e+02,1.710099999999999988e-03,5.993599999999999969e-03
1.000000000000000000e+03,3.441099999999999888e-03,8.410499999999999574e-03
2.000000000000000000e+03,6.855100000000000256e-03,1.179930000000000041e-02
5.000000000000000000e+03,1.718470000000000067e-02,1.880489999999999939e-02
1.000000000000000000e+04,3.357179999999999886e-02,2.638379999999999892e-02
2.000000000000000000e+04,6.732520000000000171e-02,3.252039999999999792e-02
5.000000000000000000e+04,1.612806999999999991e-01,4.959090000000000026e-02
1.000000000000000000e+05,3.055288999999999922e-01,6.630700000000000482e-02
