# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,9.340999999999999911e-04,6.142199999999999570e-03
2.000000000000000000e+02,1.994199999999999792e-03,8.925000000000000641e-03
5.000000000000000000e+02,4.504099999999999597e-03,1.378509999999999978e-02
1.000000000000000000e+03,9.450999999999999332e-03,1.983680000000000165e-02
2.000000000000000000e+03,1.829789999999999889e-02,2.686850000000000002e-02
5.000000000000000000e+03,4.697880000000000111e-02,4.374589999999999729e-02
1.000000000000000000e+04,9.104959999999999443e-02,5.961249999999999882e-02
2.000000000000000000e+04,1.783948999999999951e-01,7.275760000000000560e-02
5.000000000000000000e+04,4.227115000000000178e-01,1.114610000000000045e-01
1.000000000000000000e+05,7.535971999999999671e-01,1.348389000000000115e-01
