# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.683229999999999837e-02,4.426700000000000079e-02
2.000000000000000000e+02,7.165219999999999922e-02,6.191259999999999819e-02
5.000000000000000000e+02,1.865252000000000021e-01,8.677500000000000491e-02
1.000000000000000000e+03,3.769480000000000053e-01,1.270677000000000056e-01
2.000000000000000000e+03,8.124831000000000136e-01,1.954007000000000105e-01
5.000000000000000000e+03,2.150341500000000128e+00,3.073271000000000197e-01
1.000000000000000000e+04,4.511015600000000347e+00,3.745290000000000008e-01
2.000000000000000000e+04,6.868738500000000080e+00,3.278796999999999962e-01
5.000000000000000000e+04,8.742730299999999843e+00,2.321528999999999954e-01
1.000000000000000000e+05,9.761043199999999587e+00,2.128702000000000094e-01
1.000000000000000000e+06,1.183869480000000074e+01,1.493489000000000066e-01
