# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.095899999999999912e-03,7.811799999999999820e-03
2.000000000000000000e+02,2.288300000000000056e-03,1.131010000000000001e-02
5.000000000000000000e+02,5.297699999999999805e-03,1.757409999999999875e-02
1.000000000000000000e+03,1.153219999999999940e-02,2.537100000000000119e-02
2.000000000000000000e+03,2.199689999999999979e-02,3.520059999999999856e-02
5.000000000000000000e+03,5.593490000000000267e-02,5.688519999999999688e-02
1.000000000000000000e+04,1.075373000000000023e-01,7.743559999999999333e-02
2.000000000000000000e+04,2.192878000000000049e-01,9.989979999999999694e-02
5.000000000000000000e+04,5.641317000000000137e-01,1.648311000000000082e-01
1.000000000000000000e+05,1.127278500000000072e+00,2.250322999999999907e-01
1.000000000000000000e+06,7.987117999999999718e+00,2.988037000000000054e-01
