# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.333999999999999899e-04,2.218599999999999826e-03
2.000000000000000000e+02,2.482000000000000157e-04,3.021999999999999947e-03
5.000000000000000000e+02,7.186999999999999595e-04,5.136100000000000214e-03
1.000000000000000000e+03,1.318799999999999964e-03,7.002500000000000044e-03
2.000000000000000000e+03,2.593100000000000092e-03,9.765899999999999234e-03
5.000000000000000000e+03,6.256699999999999588e-03,1.517330000000000068e-02
1.000000000000000000e+04,1.220229999999999926e-02,2.083360000000000073e-02
2.000000000000000000e+04,2.468609999999999902e-02,2.598920000000000050e-02
5.000000000000000000e+04,5.922220000000000262e-02,4.051849999999999896e-02
1.000000000000000000e+05,1.227007999999999988e-01,5.633880000000000138e-02
