# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.169999999999999891e-04,2.416100000000000018e-03
2.000000000000000000e+02,4.041000000000000104e-04,3.308100000000000016e-03
5.000000000000000000e+02,9.954000000000000174e-04,5.171099999999999655e-03
1.000000000000000000e+03,2.023200000000000172e-03,7.379499999999999775e-03
2.000000000000000000e+03,4.133300000000000342e-03,1.065609999999999995e-02
5.000000000000000000e+03,1.057720000000000014e-02,1.707950000000000093e-02
1.000000000000000000e+04,2.058779999999999985e-02,2.315129999999999966e-02
2.000000000000000000e+04,4.087459999999999705e-02,3.354669999999999874e-02
5.000000000000000000e+04,1.028767000000000015e-01,5.169329999999999758e-02
1.000000000000000000e+05,1.988048000000000037e-01,6.481019999999999837e-02
