# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.338999999999999846e-04,3.627299999999999969e-03
2.000000000000000000e+02,6.717999999999999580e-04,5.092700000000000352e-03
5.000000000000000000e+02,1.599799999999999963e-03,7.891600000000000351e-03
1.000000000000000000e+03,4.026799999999999650e-03,1.131419999999999995e-02
2.000000000000000000e+03,7.735099999999999962e-03,1.420760000000000078e-02
5.000000000000000000e+03,1.768749999999999836e-02,2.208320000000000075e-02
1.000000000000000000e+04,3.282000000000000195e-02,3.066810000000000022e-02
2.000000000000000000e+04,6.935610000000000386e-02,4.295290000000000219e-02
5.000000000000000000e+04,1.685683000000000042e-01,7.147860000000000325e-02
1.000000000000000000e+05,2.920636999999999817e-01,8.549660000000000593e-02
1.000000000000000000e+06,1.545985900000000024e+00,1.380954000000000070e-01
