# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.725999999999999949e-04,5.329799999999999989e-03
2.000000000000000000e+02,9.148000000000000098e-04,7.388300000000000423e-03
5.000000000000000000e+02,2.586999999999999890e-03,1.251580000000000054e-02
1.000000000000000000e+03,5.646499999999999610e-03,1.878250000000000058e-02
2.000000000000000000e+03,1.042659999999999941e-02,2.535019999999999982e-02
5.000000000000000000e+03,2.677960000000000063e-02,4.034839999999999954e-02
1.000000000000000000e+04,5.256910000000000055e-02,5.651579999999999798e-02
2.000000000000000000e+04,1.062469999999999942e-01,7.990800000000000680e-02
5.000000000000000000e+04,2.659536000000000122e-01,1.094409999999999966e-01
1.000000000000000000e+05,5.216806000000000498e-01,1.510431999999999886e-01
