# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.826399999999999808e-03,1.396599999999999925e-02
2.000000000000000000e+02,1.260990000000000028e-02,2.047910000000000008e-02
5.000000000000000000e+02,3.151149999999999785e-02,2.698009999999999992e-02
1.000000000000000000e+03,5.875489999999999879e-02,3.682099999999999956e-02
2.000000000000000000e+03,1.196779000000000037e-01,4.969799999999999912e-02
5.000000000000000000e+03,3.074465000000000114e-01,8.031760000000000288e-02
1.000000000000000000e+04,5.849054000000000197e-01,1.069628999999999996e-01
2.000000000000000000e+04,1.159518599999999955e+00,1.568180999999999881e-01
5.000000000000000000e+04,2.869604100000000102e+00,2.547121999999999997e-01
1.000000000000000000e+05,5.341399700000000195e+00,3.454522999999999899e-01
1.000000000000000000e+06,1.306351010000000024e+01,2.006003000000000092e-01
