# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.798000000000000073e-04,3.428800000000000077e-03
2.000000000000000000e+02,1.147500000000000082e-03,5.363999999999999845e-03
5.000000000000000000e+02,2.725200000000000105e-03,8.196600000000000066e-03
1.000000000000000000e+03,5.292400000000000056e-03,1.144099999999999978e-02
2.000000000000000000e+03,1.106419999999999973e-02,1.636730000000000129e-02
5.000000000000000000e+03,2.695080000000000045e-02,2.547960000000000155e-02
1.000000000000000000e+04,5.358260000000000106e-02,3.240730000000000000e-02
2.000000000000000000e+04,1.034656000000000048e-01,4.351060000000000344e-02
5.000000000000000000e+04,2.263505000000000100e-01,5.702080000000000343e-02
1.000000000000000000e+05,3.898259000000000030e-01,7.318280000000000618e-02
