# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.480889999999999984e-02,2.942789999999999989e-02
2.000000000000000000e+02,3.031779999999999892e-02,4.274529999999999996e-02
5.000000000000000000e+02,7.173380000000000034e-02,6.499009999999999510e-02
1.000000000000000000e+03,1.425735999999999948e-01,8.710099999999999787e-02
2.000000000000000000e+03,3.072088000000000041e-01,1.264824999999999977e-01
5.000000000000000000e+03,6.749186000000000352e-01,1.905881000000000103e-01
1.000000000000000000e+04,1.341539800000000060e+00,2.414938000000000085e-01
2.000000000000000000e+04,2.308429700000000029e+00,3.265050999999999926e-01
5.000000000000000000e+04,4.599367400000000217e+00,4.169211999999999918e-01
1.000000000000000000e+05,7.081361799999999818e+00,4.801377000000000006e-01
1.000000000000000000e+06,1.329815269999999927e+01,3.055636999999999937e-01
