# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.603999999999999957e-04,1.786000000000000044e-03
2.000000000000000000e+02,2.934999999999999784e-04,2.378200000000000019e-03
5.000000000000000000e+02,8.237000000000000181e-04,4.063100000000000045e-03
1.000000000000000000e+03,1.528000000000000061e-03,5.554500000000000409e-03
2.000000000000000000e+03,3.337800000000000142e-03,8.045399999999999427e-03
5.000000000000000000e+03,7.847500000000000309e-03,1.236499999999999926e-02
1.000000000000000000e+04,1.579880000000000173e-02,1.772819999999999951e-02
2.000000000000000000e+04,3.261290000000000022e-02,2.536329999999999835e-02
5.000000000000000000e+04,7.811919999999999975e-02,3.415920000000000067e-02
1.000000000000000000e+05,1.532978999999999870e-01,4.922780000000000211e-02
