# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.522700000000000199e-03,2.042969999999999856e-02
2.000000000000000000e+02,1.355119999999999936e-02,2.942260000000000014e-02
5.000000000000000000e+02,3.413089999999999874e-02,4.665219999999999784e-02
1.000000000000000000e+03,6.740599999999999370e-02,6.624410000000000021e-02
2.000000000000000000e+03,1.395386000000000126e-01,8.283119999999999372e-02
5.000000000000000000e+03,3.575677999999999912e-01,1.369837000000000138e-01
1.000000000000000000e+04,7.427622999999999864e-01,1.942840999999999874e-01
2.000000000000000000e+04,1.622725100000000031e+00,3.004196000000000089e-01
5.000000000000000000e+04,5.253455299999999717e+00,5.293033000000000321e-01
1.000000000000000000e+05,9.819033100000000402e+00,4.991179000000000032e-01
1.000000000000000000e+06,1.547096089999999968e+01,2.377025999999999861e-01
