# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,8.880999999999999572e-04,6.450400000000000231e-03
2.000000000000000000e+02,1.591900000000000042e-03,8.654200000000000781e-03
5.000000000000000000e+02,3.953800000000000370e-03,1.345189999999999927e-02
1.000000000000000000e+03,7.907600000000000739e-03,1.956669999999999937e-02
2.000000000000000000e+03,1.658039999999999861e-02,2.804970000000000033e-02
5.000000000000000000e+03,4.130810000000000037e-02,4.431129999999999791e-02
1.000000000000000000e+04,8.253829999999999500e-02,6.253309999999999425e-02
2.000000000000000000e+04,1.661677000000000015e-01,8.667410000000000392e-02
5.000000000000000000e+04,4.031493999999999911e-01,1.228010999999999964e-01
1.000000000000000000e+05,7.753632000000000302e-01,1.625290000000000068e-01
