# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.430000000000000064e-04,2.484399999999999890e-03
2.000000000000000000e+02,2.642000000000000251e-04,3.373000000000000130e-03
5.000000000000000000e+02,6.541000000000000156e-04,5.282799999999999822e-03
1.000000000000000000e+03,1.290899999999999990e-03,7.466999999999999679e-03
2.000000000000000000e+03,2.356599999999999927e-03,9.920099999999999404e-03
5.000000000000000000e+03,6.827100000000000009e-03,1.714059999999999889e-02
1.000000000000000000e+04,1.335539999999999991e-02,2.396509999999999960e-02
2.000000000000000000e+04,2.632519999999999999e-02,3.359979999999999911e-02
5.000000000000000000e+04,6.508740000000000359e-02,5.295239999999999669e-02
1.000000000000000000e+05,1.307772000000000101e-01,7.546100000000000030e-02
