# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.729999999999999984e-03,8.941799999999999748e-03
2.000000000000000000e+02,3.729999999999999809e-03,1.312630000000000047e-02
5.000000000000000000e+02,9.107699999999999824e-03,2.045749999999999999e-02
1.000000000000000000e+03,1.839390000000000122e-02,2.916840000000000058e-02
2.000000000000000000e+03,3.637130000000000224e-02,4.089840000000000142e-02
5.000000000000000000e+03,8.783199999999999341e-02,5.497420000000000084e-02
1.000000000000000000e+04,1.755732000000000126e-01,8.026930000000000176e-02
2.000000000000000000e+04,3.543104999999999727e-01,1.069089000000000012e-01
5.000000000000000000e+04,8.417786000000000435e-01,1.595019000000000020e-01
1.000000000000000000e+05,1.583533499999999927e+00,2.240126000000000062e-01
1.000000000000000000e+06,7.483764700000000047e+00,2.841297999999999879e-01
