# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.138499999999999929e-02,1.511599999999999923e-02
2.000000000000000000e+02,2.209610000000000046e-02,2.119980000000000128e-02
5.000000000000000000e+02,5.346349999999999714e-02,2.915830000000000158e-02
1.000000000000000000e+03,1.064003000000000032e-01,3.897140000000000326e-02
2.000000000000000000e+03,2.018707999999999891e-01,5.389279999999999765e-02
5.000000000000000000e+03,4.462759000000000031e-01,7.264420000000000599e-02
1.000000000000000000e+04,7.621280000000000276e-01,8.888859999999999817e-02
2.000000000000000000e+04,1.115370500000000042e+00,9.788620000000000654e-02
5.000000000000000000e+04,1.516677999999999971e+00,7.292289999999999883e-02
1.000000000000000000e+05,1.721333199999999897e+00,5.743430000000000063e-02
