# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.091762600000000027e+00,2.026383999999999963e-01
2.000000000000000000e+02,2.000044899999999792e+00,2.150151999999999897e-01
5.000000000000000000e+02,3.390267199999999814e+00,2.507835999999999954e-01
1.000000000000000000e+03,4.335316399999999959e+00,2.001883999999999886e-01
2.000000000000000000e+03,5.201789299999999727e+00,1.927635000000000043e-01
5.000000000000000000e+03,6.288193599999999606e+00,1.889923000000000020e-01
1.000000000000000000e+04,7.012329300000000210e+00,1.824846999999999997e-01
2.000000000000000000e+04,7.768044999999999867e+00,1.852760999999999991e-01
5.000000000000000000e+04,8.558954800000000418e+00,1.597552000000000139e-01
1.000000000000000000e+05,9.209493699999999450e+00,1.197912000000000005e-01
1.000000000000000000e+06,1.040432479999999948e+01,2.226294000000000051e-01
