# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.909000000000000052e-04,2.436400000000000024e-03
2.000000000000000000e+02,3.663000000000000132e-04,3.394599999999999788e-03
5.000000000000000000e+02,8.760999999999999907e-04,5.199900000000000355e-03
1.000000000000000000e+03,1.865899999999999980e-03,7.605400000000000008e-03
2.000000000000000000e+03,3.723600000000000087e-03,1.080500000000000037e-02
5.000000000000000000e+03,8.989799999999999180e-03,1.684940000000000049e-02
1.000000000000000000e+04,1.797649999999999942e-02,2.337499999999999994e-02
2.000000000000000000e+04,3.666640000000000177e-02,3.020300000000000068e-02
5.000000000000000000e+04,9.163169999999999649e-02,4.652350000000000235e-02
1.000000000000000000e+05,1.781144000000000061e-01,6.301529999999999632e-02
