# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.168239999999999945e-02,2.815919999999999881e-02
2.000000000000000000e+02,6.625119999999999620e-02,4.010949999999999932e-02
5.000000000000000000e+02,1.617231000000000085e-01,5.868410000000000293e-02
1.000000000000000000e+03,3.177840000000000109e-01,8.942819999999999936e-02
2.000000000000000000e+03,5.799822000000000033e-01,1.051691000000000015e-01
5.000000000000000000e+03,1.230199700000000007e+00,1.537127000000000077e-01
1.000000000000000000e+04,1.991432099999999927e+00,1.716119000000000117e-01
2.000000000000000000e+04,2.764291899999999913e+00,1.663430999999999937e-01
5.000000000000000000e+04,3.701639300000000077e+00,1.504476999999999898e-01
1.000000000000000000e+05,4.374228999999999701e+00,1.371462999999999988e-01
1.000000000000000000e+06,5.962106000000000350e+00,1.284385000000000110e-01
