# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.312253999999999809e-01,1.124634999999999940e-01
2.000000000000000000e+02,8.342715000000000547e-01,1.432051000000000018e-01
5.000000000000000000e+02,1.521467399999999914e+00,1.917325000000000002e-01
1.000000000000000000e+03,2.248086699999999993e+00,2.028341999999999923e-01
2.000000000000000000e+03,3.054198200000000085e+00,2.170042000000000082e-01
5.000000000000000000e+03,4.244395899999999777e+00,1.945546999999999971e-01
1.000000000000000000e+04,4.728825200000000173e+00,1.657872999999999986e-01
2.000000000000000000e+04,5.289594300000000082e+00,1.450155999999999945e-01
5.000000000000000000e+04,5.617678999999999867e+00,1.394289999999999974e-01
1.000000000000000000e+05,5.972172800000000059e+00,1.279963000000000073e-01
1.000000000000000000e+06,6.784188200000000002e+00,1.262280000000000069e-01
